Price,Adj Close,Close,High,Low,Open,Volume
Ticker,DELTA.BK,DELTA.BK,DELTA.BK,DELTA.BK,DELTA.BK,DELTA.BK
Date,,,,,,
2014-01-02,3.992950201034546,5.349999904632568,5.449999809265137,5.324999809265137,5.400000095367432,16759000
2014-01-03,3.825023889541626,5.125,5.425000190734863,4.900000095367432,5.099999904632568,34802000
2014-01-06,3.675753593444824,4.925000190734863,5.074999809265137,4.849999904632568,5.074999809265137,26357000
2014-01-07,3.7503881454467773,5.025000095367432,5.050000190734863,4.900000095367432,4.900000095367432,10797000
2014-01-08,3.7690470218658447,5.050000190734863,5.175000190734863,5.0,5.175000190734863,17829000
2014-01-09,3.806363344192505,5.099999904632568,5.25,5.025000095367432,5.125,15427000
2014-01-10,3.825023889541626,5.125,5.175000190734863,5.025000095367432,5.050000190734863,7491000
2014-01-13,3.91831636428833,5.25,5.25,5.025000095367432,5.050000190734863,9986000
2014-01-14,3.806363344192505,5.099999904632568,5.300000190734863,5.099999904632568,5.25,12892000
2014-01-15,3.657094955444336,4.900000095367432,5.025000095367432,4.900000095367432,5.0,30034000
2014-01-16,3.73172926902771,5.0,5.050000190734863,4.925000190734863,4.925000190734863,16038000
2014-01-17,3.7690470218658447,5.050000190734863,5.050000190734863,4.925000190734863,5.025000095367432,13224000
2014-01-20,3.7503881454467773,5.025000095367432,5.099999904632568,5.0,5.0,8809000
2014-01-21,3.806363344192505,5.099999904632568,5.099999904632568,4.974999904632568,5.0,16831000
2014-01-22,3.787705183029175,5.074999809265137,5.175000190734863,5.025000095367432,5.025000095367432,18006000
2014-01-23,3.880998134613037,5.199999809265137,5.25,5.074999809265137,5.125,20815000
2014-01-24,3.9742918014526367,5.324999809265137,5.324999809265137,5.199999809265137,5.224999904632568,24383000
2014-01-27,3.880998134613037,5.199999809265137,5.275000095367432,5.199999809265137,5.224999904632568,11529000
2014-01-28,3.8996574878692627,5.224999904632568,5.275000095367432,5.099999904632568,5.275000095367432,19802000
2014-01-29,3.91831636428833,5.25,5.300000190734863,5.150000095367432,5.224999904632568,9238000
2014-01-30,3.91831636428833,5.25,5.300000190734863,5.199999809265137,5.300000190734863,6153000
2014-01-31,3.9556336402893066,5.300000190734863,5.324999809265137,5.224999904632568,5.275000095367432,18671000
2014-02-03,4.011608600616455,5.375,5.400000095367432,5.300000190734863,5.349999904632568,22712000
2014-02-04,3.992950201034546,5.349999904632568,5.400000095367432,5.300000190734863,5.324999809265137,15422000
2014-02-05,3.9742918014526367,5.324999809265137,5.400000095367432,5.300000190734863,5.400000095367432,19087000
2014-02-06,3.8996574878692627,5.224999904632568,5.400000095367432,5.175000190734863,5.400000095367432,31671000
2014-02-07,3.806363344192505,5.099999904632568,5.275000095367432,5.099999904632568,5.275000095367432,20663000
2014-02-10,3.843681812286377,5.150000095367432,5.175000190734863,5.050000190734863,5.074999809265137,21270000
2014-02-11,3.862339973449707,5.175000190734863,5.175000190734863,5.125,5.175000190734863,4037000
2014-02-12,3.8996574878692627,5.224999904632568,5.224999904632568,5.074999809265137,5.150000095367432,18758000
2014-02-13,3.880998134613037,5.199999809265137,5.224999904632568,5.099999904632568,5.224999904632568,18066000
2014-02-17,3.936973810195923,5.275000095367432,5.324999809265137,5.125,5.175000190734863,24463000
2014-02-18,3.9556336402893066,5.300000190734863,5.300000190734863,5.224999904632568,5.300000190734863,18361000
2014-02-19,4.030268669128418,5.400000095367432,5.400000095367432,5.300000190734863,5.324999809265137,18394000
2014-02-20,4.104902267456055,5.5,5.550000190734863,5.349999904632568,5.400000095367432,59329000
2014-02-21,4.086243629455566,5.474999904632568,5.525000095367432,5.474999904632568,5.474999904632568,25278000
2014-02-24,4.086243629455566,5.474999904632568,5.5,5.449999809265137,5.449999809265137,13652000
2014-02-25,4.17953634262085,5.599999904632568,5.599999904632568,5.5,5.550000190734863,29353000
2014-02-26,4.198195934295654,5.625,5.699999809265137,5.574999809265137,5.599999904632568,30406000
2014-02-27,4.216854572296143,5.650000095367432,5.675000190734863,5.625,5.625,21476000
2014-02-28,4.2521257400512695,5.425000190734863,5.425000190734863,5.300000190734863,5.349999904632568,13365000
2014-03-03,4.330505847930908,5.525000095367432,5.550000190734863,5.449999809265137,5.474999904632568,21756000
2014-03-04,4.350100994110107,5.550000190734863,5.550000190734863,5.425000190734863,5.5,20255000
2014-03-05,4.350100994110107,5.550000190734863,5.550000190734863,5.449999809265137,5.5,17148000
2014-03-06,4.2521257400512695,5.425000190734863,5.574999809265137,5.425000190734863,5.574999809265137,10082000
2014-03-07,4.212934970855713,5.375,5.474999904632568,5.349999904632568,5.425000190734863,5018000
2014-03-10,4.350100994110107,5.550000190734863,5.574999809265137,5.349999904632568,5.349999904632568,11080000
2014-03-11,4.350100994110107,5.550000190734863,5.550000190734863,5.474999904632568,5.525000095367432,5770000
2014-03-12,4.271719932556152,5.449999809265137,5.550000190734863,5.449999809265137,5.474999904632568,13024000
2014-03-13,4.428480625152588,5.650000095367432,5.675000190734863,5.5,5.550000190734863,25757000
2014-03-14,4.350100994110107,5.550000190734863,5.650000095367432,5.525000095367432,5.625,16451000
2014-03-17,4.526455402374268,5.775000095367432,5.800000190734863,5.599999904632568,5.625,20652000
2014-03-18,4.448076248168945,5.675000190734863,5.849999904632568,5.625,5.800000190734863,23499000
2014-03-19,4.330505847930908,5.525000095367432,5.675000190734863,5.525000095367432,5.650000095367432,14124000
2014-03-20,4.291315078735352,5.474999904632568,5.599999904632568,5.474999904632568,5.5,11238000
2014-03-21,4.350100994110107,5.550000190734863,5.625,5.449999809265137,5.449999809265137,18924000
2014-03-24,4.467670440673828,5.699999809265137,5.699999809265137,5.550000190734863,5.574999809265137,11238000
2014-03-25,4.467670440673828,5.699999809265137,5.699999809265137,5.650000095367432,5.699999809265137,7239000
2014-03-26,4.506861686706543,5.75,5.75,5.675000190734863,5.724999904632568,11162000
2014-03-27,4.448076248168945,5.675000190734863,5.75,5.650000095367432,5.724999904632568,12257000
2014-03-28,4.546051025390625,5.800000190734863,5.800000190734863,5.675000190734863,5.724999904632568,18484000
2014-03-31,4.624431610107422,5.900000095367432,5.949999809265137,5.800000190734863,5.800000190734863,15798000
2014-04-01,4.722406387329102,6.025000095367432,6.025000095367432,5.925000190734863,5.949999809265137,16517000
2014-04-02,4.781191825866699,6.099999904632568,6.099999904632568,6.0,6.099999904632568,15621000
2014-04-03,4.761597156524658,6.074999809265137,6.125,6.050000190734863,6.125,14097000
2014-04-04,4.702812194824219,6.0,6.150000095367432,6.0,6.150000095367432,16544000
2014-04-08,4.742001533508301,6.050000190734863,6.099999904632568,6.0,6.099999904632568,18990000
2014-04-09,4.683216571807861,5.974999904632568,6.074999809265137,5.974999904632568,6.074999809265137,10951000
2014-04-10,4.624431610107422,5.900000095367432,6.074999809265137,5.824999809265137,6.050000190734863,18999000
2014-04-11,4.467670440673828,5.699999809265137,5.849999904632568,5.650000095367432,5.800000190734863,23922000
2014-04-16,4.408886432647705,5.625,5.699999809265137,5.599999904632568,5.650000095367432,32533000
2014-04-17,4.526455402374268,5.775000095367432,5.849999904632568,5.675000190734863,5.675000190734863,19643000
2014-04-18,4.526455402374268,5.775000095367432,5.875,5.775000095367432,5.824999809265137,5940000
2014-04-21,4.585241317749023,5.849999904632568,5.849999904632568,5.800000190734863,5.849999904632568,2919000
2014-04-22,4.467670440673828,5.699999809265137,5.824999809265137,5.675000190734863,5.800000190734863,16540000
2014-04-23,4.506861686706543,5.75,5.824999809265137,5.724999904632568,5.775000095367432,13683000
2014-04-24,4.624431610107422,5.900000095367432,5.900000095367432,5.75,5.775000095367432,23559000
2014-04-25,4.546051025390625,5.800000190734863,5.974999904632568,5.775000095367432,5.949999809265137,9042000
