Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TOP.BK,TOP.BK,TOP.BK,TOP.BK,TOP.BK,TOP.BK
Date,,,,,,
2014-01-02,32.252010345458984,53.74030685424805,55.23309326171875,53.74030685424805,54.735496520996094,3848608
2014-01-03,30.012287139892578,50.008338928222656,51.74992370605469,49.759544372558594,51.2523307800293,17294169
2014-01-06,30.161602020263672,50.257137298583984,51.00353240966797,49.26194763183594,50.008338928222656,6826127
2014-01-07,31.50543212890625,52.49631881713867,52.49631881713867,50.50593566894531,50.75473403930664,9719944
2014-01-08,31.654754638671875,52.745113372802734,53.24271011352539,51.998722076416016,52.247520446777344,8181546
2014-01-09,31.95337677001953,53.24271011352539,53.49150848388672,52.49631881713867,53.24271011352539,5090983
2014-01-10,31.804067611694336,52.99391174316406,52.99391174316406,51.998722076416016,52.745113372802734,3226717
2014-01-13,32.550636291503906,54.2379035949707,54.2379035949707,52.247520446777344,52.49631881713867,4803701
2014-01-14,32.699951171875,54.486698150634766,54.98429489135742,53.74030685424805,53.74030685424805,4286313
2014-01-15,32.252010345458984,53.74030685424805,54.486698150634766,53.74030685424805,54.486698150634766,4369614
2014-01-16,32.40131759643555,53.989105224609375,54.98429489135742,52.745113372802734,53.989105224609375,7232582
2014-01-17,32.84925842285156,54.735496520996094,54.735496520996094,53.989105224609375,54.486698150634766,4053091
2014-01-20,32.40131759643555,53.989105224609375,54.735496520996094,53.74030685424805,54.486698150634766,1603310
2014-01-21,32.550636291503906,54.2379035949707,55.23309326171875,54.2379035949707,54.735496520996094,4046259
2014-01-22,32.550636291503906,54.2379035949707,54.2379035949707,53.24271011352539,53.74030685424805,4695682
2014-01-23,32.550636291503906,54.2379035949707,54.486698150634766,53.74030685424805,54.2379035949707,2840359
2014-01-24,32.84925842285156,54.735496520996094,54.735496520996094,53.74030685424805,54.2379035949707,2826995
2014-01-27,32.252010345458984,53.74030685424805,53.989105224609375,52.99391174316406,52.99391174316406,3471695
2014-01-28,31.95337677001953,53.24271011352539,53.989105224609375,52.99391174316406,53.989105224609375,2503841
2014-01-29,31.95337677001953,53.24271011352539,53.49150848388672,52.745113372802734,52.99391174316406,1538900
2014-01-30,31.0574893951416,51.74992370605469,52.99391174316406,51.74992370605469,52.745113372802734,1887979
2014-01-31,31.50543212890625,52.49631881713867,52.745113372802734,51.50112533569336,52.247520446777344,2946570
2014-02-03,31.804067611694336,52.99391174316406,53.24271011352539,52.745113372802734,52.99391174316406,1369787
2014-02-04,31.0574893951416,51.74992370605469,52.745113372802734,51.2523307800293,52.49631881713867,4934128
2014-02-05,31.0574893951416,51.74992370605469,52.49631881713867,51.50112533569336,52.49631881713867,1917320
2014-02-06,31.0574893951416,51.74992370605469,51.998722076416016,51.2523307800293,51.74992370605469,5384896
2014-02-07,31.206804275512695,51.998722076416016,52.745113372802734,51.74992370605469,51.998722076416016,9935983
2014-02-10,31.50543212890625,52.49631881713867,52.99391174316406,52.247520446777344,52.49631881713867,4736478
2014-02-11,32.252010345458984,53.74030685424805,53.989105224609375,52.49631881713867,52.99391174316406,8584282
2014-02-12,32.252010345458984,53.74030685424805,53.989105224609375,53.49150848388672,53.989105224609375,2991084
2014-02-13,31.804067611694336,52.99391174316406,53.989105224609375,52.99391174316406,53.49150848388672,4219793
2014-02-17,32.40131759643555,53.989105224609375,53.989105224609375,52.99391174316406,52.99391174316406,6931735
2014-02-18,32.102691650390625,53.49150848388672,53.74030685424805,52.99391174316406,53.74030685424805,3066949
2014-02-19,32.699951171875,54.486698150634766,54.98429489135742,53.74030685424805,53.989105224609375,9785459
2014-02-20,32.252010345458984,53.74030685424805,54.486698150634766,53.49150848388672,54.2379035949707,3575093
2014-02-21,31.95337677001953,53.24271011352539,53.989105224609375,52.49631881713867,53.989105224609375,3411606
2014-02-24,31.95337677001953,53.24271011352539,53.49150848388672,52.745113372802734,52.99391174316406,3318056
2014-02-25,31.95337677001953,53.24271011352539,53.74030685424805,52.99391174316406,53.49150848388672,7786044
2014-02-26,31.866962432861328,51.74992370605469,51.998722076416016,51.2523307800293,51.998722076416016,2986462
2014-02-27,31.407352447509766,51.00353240966797,51.74992370605469,51.00353240966797,51.50112533569336,5653387
2014-02-28,31.866962432861328,51.74992370605469,51.998722076416016,51.00353240966797,51.00353240966797,3730641
2014-03-03,32.17338562011719,52.247520446777344,52.745113372802734,51.998722076416016,52.247520446777344,4927898
2014-03-04,32.326595306396484,52.49631881713867,52.99391174316406,52.247520446777344,52.49631881713867,5174082
2014-03-05,32.17338562011719,52.247520446777344,52.745113372802734,51.74992370605469,52.49631881713867,3904778
2014-03-06,32.326595306396484,52.49631881713867,52.49631881713867,51.998722076416016,52.247520446777344,1310602
2014-03-07,32.326595306396484,52.49631881713867,52.745113372802734,52.247520446777344,52.745113372802734,2692046
2014-03-10,32.02017593383789,51.998722076416016,52.49631881713867,51.74992370605469,52.247520446777344,2055585
2014-03-11,32.326595306396484,52.49631881713867,52.745113372802734,51.998722076416016,52.247520446777344,2490477
2014-03-12,32.02017593383789,51.998722076416016,52.49631881713867,51.998722076416016,52.49631881713867,1753934
2014-03-13,32.78620910644531,53.24271011352539,53.24271011352539,52.247520446777344,52.49631881713867,4138804
2014-03-14,32.93941116333008,53.49150848388672,53.49150848388672,52.745113372802734,53.24271011352539,4575705
2014-03-17,32.93941116333008,53.49150848388672,53.74030685424805,53.24271011352539,53.74030685424805,2475605
2014-03-18,32.47980880737305,52.745113372802734,53.74030685424805,52.745113372802734,53.49150848388672,3364480
2014-03-19,32.17338562011719,52.247520446777344,53.49150848388672,52.247520446777344,53.24271011352539,3243799
2014-03-20,31.866962432861328,51.74992370605469,52.247520446777344,51.50112533569336,52.247520446777344,3272638
2014-03-21,31.866962432861328,51.74992370605469,51.998722076416016,51.00353240966797,51.998722076416016,4534105
2014-03-24,31.56055450439453,51.2523307800293,51.74992370605469,51.00353240966797,51.50112533569336,1209416
2014-03-25,31.866962432861328,51.74992370605469,51.998722076416016,50.75473403930664,51.2523307800293,3271332
2014-03-26,31.713762283325195,51.50112533569336,51.998722076416016,51.2523307800293,51.50112533569336,5078925
2014-03-27,31.866962432861328,51.74992370605469,51.998722076416016,51.50112533569336,51.50112533569336,2470179
2014-03-28,32.17338562011719,52.247520446777344,52.99391174316406,51.74992370605469,51.998722076416016,4556914
2014-03-31,32.47980880737305,52.745113372802734,52.99391174316406,51.998722076416016,52.745113372802734,3103123
2014-04-01,32.47980880737305,52.745113372802734,52.745113372802734,52.247520446777344,52.745113372802734,2926875
2014-04-02,32.326595306396484,52.49631881713867,52.99391174316406,52.247520446777344,52.745113372802734,4960053
2014-04-03,32.02017593383789,51.998722076416016,52.745113372802734,51.74992370605469,52.745113372802734,3839665
2014-04-04,31.866962432861328,51.74992370605469,52.247520446777344,51.50112533569336,51.998722076416016,5050488
2014-04-08,31.713762283325195,51.50112533569336,52.49631881713867,51.50112533569336,51.50112533569336,3011985
2014-04-09,32.02017593383789,51.998722076416016,52.49631881713867,51.74992370605469,51.998722076416016,3401659
2014-04-10,32.326595306396484,52.49631881713867,52.745113372802734,51.74992370605469,52.247520446777344,4042340
2014-04-11,32.17338562011719,52.247520446777344,52.49631881713867,51.74992370605469,52.247520446777344,2700487
2014-04-16,32.17338562011719,52.247520446777344,52.49631881713867,51.998722076416016,51.998722076416016,4095596
2014-04-17,32.47980880737305,52.745113372802734,52.745113372802734,52.247520446777344,52.49631881713867,3091567
2014-04-18,32.17338562011719,52.247520446777344,52.99391174316406,52.247520446777344,52.745113372802734,2355929
2014-04-21,32.78620910644531,53.24271011352539,53.74030685424805,52.247520446777344,52.247520446777344,6337075
2014-04-22,32.93941116333008,53.49150848388672,54.2379035949707,53.24271011352539,53.74030685424805,5662129
2014-04-23,32.78620910644531,53.24271011352539,53.74030685424805,52.99391174316406,53.49150848388672,3925880
2014-04-24,32.78620910644531,53.24271011352539,53.49150848388672,52.745113372802734,53.24271011352539,4449699
2014-04-25,32.47980880737305,52.745113372802734,53.24271011352539,52.745113372802734,52.99391174316406,2969882
2014-04-28,32.17338562011719,52.247520446777344,52.99391174316406,52.247520446777344,52.745113372802734,561600
2014-04-29,32.17338562011719,52.247520446777344,52.49631881713867,51.998722076416016,52.247520446777344,1665710
2014-04-30,32.02017593383789,51.998722076416016,52.49631881713867,51.998722076416016,52.247520446777344,3137589
2014-05-02,32.17338562011719,52.247520446777344,52.745113372802734,51.998722076416016,52.49631881713867,3114879
2014-05-06,32.02017593383789,51.998722076416016,52.49631881713867,51.998722076416016,52.247520446777344,2597491
2014-05-07,32.02017593383789,51.998722076416016,52.247520446777344,51.74992370605469,51.74992370605469,2057193
2014-05-08,31.866962432861328,51.74992370605469,51.998722076416016,51.50112533569336,51.74992370605469,2364872
2014-05-09,31.407352447509766,51.00353240966797,51.74992370605469,50.50593566894531,51.50112533569336,5851842
2014-05-12,31.100936889648438,50.50593566894531,51.00353240966797,50.257137298583984,51.00353240966797,1933297
2014-05-14,31.100936889648438,50.50593566894531,51.2523307800293,50.50593566894531,50.50593566894531,4635894
2014-05-15,31.407352447509766,51.00353240966797,51.50112533569336,50.50593566894531,50.75473403930664,1565327
2014-05-16,31.713762283325195,51.50112533569336,51.50112533569336,50.50593566894531,50.75473403930664,4512099
2014-05-19,31.866962432861328,51.74992370605469,51.74992370605469,51.00353240966797,51.2523307800293,1706707
2014-05-20,31.407352447509766,51.00353240966797,51.2523307800293,50.50593566894531,51.00353240966797,3392113
2014-05-21,31.407352447509766,51.00353240966797,51.2523307800293,50.50593566894531,50.75473403930664,712024
2014-05-22,31.56055450439453,51.2523307800293,51.50112533569336,50.75473403930664,51.2523307800293,2253738
2014-05-23,31.25414276123047,50.75473403930664,51.00353240966797,50.008338928222656,50.008338928222656,2348695
2014-05-26,31.100936889648438,50.50593566894531,50.75473403930664,50.257137298583984,50.75473403930664,2657379
2014-05-27,30.48811149597168,49.510746002197266,50.50593566894531,49.510746002197266,50.257137298583984,7642051
2014-05-28,30.641311645507812,49.759544372558594,50.257137298583984,49.510746002197266,49.759544372558594,4468087
2014-05-29,30.641311645507812,49.759544372558594,50.257137298583984,49.510746002197266,49.759544372558594,4914132
2014-05-30,30.48811149597168,49.510746002197266,50.257137298583984,49.510746002197266,49.759544372558594,7076933
2014-06-02,31.100936889648438,50.50593566894531,50.50593566894531,49.759544372558594,50.008338928222656,3360360
2014-06-03,31.407352447509766,51.00353240966797,51.50112533569336,50.75473403930664,50.75473403930664,7028501
2014-06-04,31.100936889648438,50.50593566894531,51.2523307800293,50.257137298583984,51.00353240966797,3995514
2014-06-05,30.641311645507812,49.759544372558594,50.75473403930664,49.759544372558594,50.75473403930664,5069379
2014-06-06,30.794525146484375,50.008338928222656,50.257137298583984,49.759544372558594,50.008338928222656,1430278
2014-06-09,30.641311645507812,49.759544372558594,50.50593566894531,49.759544372558594,50.008338928222656,1114057
2014-06-10,30.641311645507812,49.759544372558594,50.257137298583984,49.759544372558594,49.759544372558594,5526377
2014-06-11,30.947729110717773,50.257137298583984,50.257137298583984,49.759544372558594,50.008338928222656,4686136
2014-06-12,30.947729110717773,50.257137298583984,50.50593566894531,50.008338928222656,50.257137298583984,4291337
2014-06-13,31.100936889648438,50.50593566894531,50.75473403930664,50.257137298583984,50.50593566894531,3746115
2014-06-16,31.25414276123047,50.75473403930664,51.00353240966797,50.50593566894531,50.75473403930664,6474235
2014-06-17,32.17338562011719,52.247520446777344,52.745113372802734,51.00353240966797,51.2523307800293,13053073
2014-06-18,31.866962432861328,51.74992370605469,52.745113372802734,51.74992370605469,52.745113372802734,5697299
2014-06-19,31.866962432861328,51.74992370605469,51.998722076416016,51.50112533569336,51.998722076416016,3262590
2014-06-20,32.326595306396484,52.49631881713867,52.49631881713867,51.74992370605469,52.247520446777344,3007865
2014-06-23,32.326595306396484,52.49631881713867,52.745113372802734,51.998722076416016,52.49631881713867,2234646
2014-06-24,31.713762283325195,51.50112533569336,52.247520446777344,51.2523307800293,52.247520446777344,7912653
2014-06-25,32.02017593383789,51.998722076416016,51.998722076416016,51.2523307800293,51.50112533569336,1903353
2014-06-26,32.17338562011719,52.247520446777344,52.247520446777344,51.74992370605469,51.998722076416016,2024234
2014-06-27,32.17338562011719,52.247520446777344,52.49631881713867,51.74992370605469,51.998722076416016,2769619
2014-06-30,31.866962432861328,51.74992370605469,52.49631881713867,51.74992370605469,52.247520446777344,2330005
2014-07-02,31.866962432861328,51.74992370605469,52.247520446777344,51.74992370605469,52.247520446777344,1211224
2014-07-03,31.866962432861328,51.74992370605469,51.998722076416016,51.50112533569336,51.74992370605469,1500516
2014-07-04,31.866962432861328,51.74992370605469,51.998722076416016,51.50112533569336,51.74992370605469,2322870
2014-07-07,31.866962432861328,51.74992370605469,52.247520446777344,51.50112533569336,51.998722076416016,2234646
2014-07-08,31.56055450439453,51.2523307800293,51.998722076416016,51.00353240966797,51.74992370605469,7340501
2014-07-09,31.713762283325195,51.50112533569336,51.50112533569336,51.00353240966797,51.50112533569336,3102520
2014-07-10,31.56055450439453,51.2523307800293,51.74992370605469,51.2523307800293,51.50112533569336,4328717
2014-07-14,32.78620910644531,53.24271011352539,53.24271011352539,51.2523307800293,51.50112533569336,9468033
2014-07-15,32.78620910644531,53.24271011352539,53.24271011352539,52.745113372802734,53.24271011352539,4883083
2014-07-16,32.02017593383789,51.998722076416016,52.99391174316406,51.998722076416016,52.99391174316406,5588576
2014-07-17,32.326595306396484,52.49631881713867,52.745113372802734,51.74992370605469,51.998722076416016,2202793
2014-07-18,32.17338562011719,52.247520446777344,52.49631881713867,51.998722076416016,51.998722076416016,2308903
2014-07-21,32.17338562011719,52.247520446777344,52.49631881713867,51.998722076416016,52.247520446777344,731517
2014-07-22,32.02017593383789,51.998722076416016,52.745113372802734,51.998722076416016,52.247520446777344,2362059
2014-07-23,32.17338562011719,52.247520446777344,52.49631881713867,51.998722076416016,52.49631881713867,932986
2014-07-24,32.326595306396484,52.49631881713867,52.49631881713867,51.998722076416016,52.49631881713867,1504234
2014-07-25,32.326595306396484,52.49631881713867,52.49631881713867,51.74992370605469,52.247520446777344,2127531
2014-07-28,32.17338562011719,52.247520446777344,52.49631881713867,51.998722076416016,52.247520446777344,957906
2014-07-29,32.02017593383789,51.998722076416016,52.247520446777344,51.74992370605469,52.247520446777344,1463035
2014-07-30,31.713762283325195,51.50112533569336,51.998722076416016,51.2523307800293,51.74992370605469,2507860
2014-07-31,31.713762283325195,51.50112533569336,51.50112533569336,50.75473403930664,51.2523307800293,3703108
2014-08-01,31.407352447509766,51.00353240966797,51.00353240966797,50.50593566894531,50.75473403930664,2519416
2014-08-04,31.866962432861328,51.74992370605469,51.74992370605469,50.75473403930664,50.75473403930664,1482328
2014-08-05,31.713762283325195,51.50112533569336,51.50112533569336,51.00353240966797,51.50112533569336,1068840
2014-08-06,31.713762283325195,51.50112533569336,52.247520446777344,51.2523307800293,51.74992370605469,6106868
2014-08-07,31.56055450439453,51.2523307800293,51.74992370605469,50.75473403930664,51.50112533569336,1644508
2014-08-08,31.56055450439453,51.2523307800293,51.74992370605469,51.2523307800293,51.50112533569336,2704908
2014-08-13,31.866962432861328,51.74992370605469,52.247520446777344,51.50112533569336,52.247520446777344,3883878
2014-08-14,32.17338562011719,52.247520446777344,52.49631881713867,51.998722076416016,51.998722076416016,2597290
2014-08-15,32.02017593383789,51.998722076416016,52.49631881713867,51.74992370605469,51.74992370605469,2240173
2014-08-18,32.02017593383789,51.998722076416016,52.247520446777344,51.74992370605469,52.247520446777344,938412
2014-08-19,32.17338562011719,52.247520446777344,52.49631881713867,51.998722076416016,52.49631881713867,1675357
2014-08-20,32.02017593383789,51.998722076416016,52.49631881713867,51.998722076416016,52.247520446777344,2904066
2014-08-21,31.866962432861328,51.74992370605469,52.247520446777344,51.74992370605469,52.247520446777344,1885969
2014-08-22,32.02017593383789,51.998722076416016,52.247520446777344,51.74992370605469,51.998722076416016,1780060
2014-08-25,32.02017593383789,51.998722076416016,52.49631881713867,51.998722076416016,52.49631881713867,1600195
2014-08-26,32.02017593383789,51.998722076416016,52.49631881713867,51.998722076416016,52.247520446777344,1325675
2014-08-27,32.17338562011719,52.247520446777344,52.247520446777344,51.998722076416016,52.247520446777344,1084616
2014-08-28,32.02017593383789,51.998722076416016,52.49631881713867,51.74992370605469,52.247520446777344,1711832
2014-08-29,31.713762283325195,51.50112533569336,51.998722076416016,51.50112533569336,51.998722076416016,1701583
2014-09-01,31.866962432861328,51.74992370605469,51.998722076416016,51.2523307800293,51.998722076416016,1895817
2014-09-02,32.02017593383789,51.998722076416016,51.998722076416016,51.74992370605469,51.998722076416016,1246595
2014-09-03,31.866962432861328,51.74992370605469,52.247520446777344,51.50112533569336,52.247520446777344,1787496
2014-09-04,31.866962432861328,51.74992370605469,52.99391174316406,51.50112533569336,51.74992370605469,9370363
2014-09-05,32.326595306396484,52.49631881713867,52.745113372802734,51.74992370605469,51.998722076416016,3843885
2014-09-08,32.47980880737305,52.745113372802734,52.99391174316406,52.247520446777344,52.745113372802734,2544034
2014-09-09,32.47980880737305,52.745113372802734,52.99391174316406,52.49631881713867,52.745113372802734,2939335
2014-09-10,32.326595306396484,52.49631881713867,52.745113372802734,52.247520446777344,52.745113372802734,2457016
2014-09-11,32.208900451660156,51.74992370605469,52.247520446777344,51.74992370605469,51.998722076416016,1159074
2014-09-12,32.3637580871582,51.998722076416016,51.998722076416016,51.74992370605469,51.74992370605469,1037589
2014-09-15,32.518611907958984,52.247520446777344,52.247520446777344,51.74992370605469,51.998722076416016,924747
2014-09-16,32.3637580871582,51.998722076416016,52.247520446777344,51.74992370605469,51.998722076416016,1585525
2014-09-17,32.518611907958984,52.247520446777344,52.247520446777344,51.74992370605469,51.74992370605469,1372701
2014-09-18,32.828311920166016,52.745113372802734,52.745113372802734,51.998722076416016,51.998722076416016,1411689
2014-09-19,32.828311920166016,52.745113372802734,52.745113372802734,52.247520446777344,52.745113372802734,2785998
2014-09-22,32.3637580871582,51.998722076416016,52.745113372802734,51.998722076416016,52.745113372802734,1348886
2014-09-23,32.3637580871582,51.998722076416016,52.247520446777344,51.74992370605469,51.998722076416016,1643202
2014-09-24,32.208900451660156,51.74992370605469,52.247520446777344,51.50112533569336,51.74992370605469,2269112
2014-09-25,32.208900451660156,51.74992370605469,51.998722076416016,51.50112533569336,51.998722076416016,3666934
2014-09-26,32.208900451660156,51.74992370605469,51.998722076416016,51.50112533569336,51.74992370605469,1950982
2014-09-29,31.89920425415039,51.2523307800293,51.74992370605469,51.00353240966797,51.74992370605469,3160599
2014-09-30,31.89920425415039,51.2523307800293,51.74992370605469,51.00353240966797,51.2523307800293,1960126
2014-10-01,32.05405044555664,51.50112533569336,51.998722076416016,51.50112533569336,51.50112533569336,1119684
2014-10-02,31.744354248046875,51.00353240966797,51.74992370605469,51.00353240966797,51.2523307800293,1185903
2014-10-03,31.58950424194336,50.75473403930664,51.2523307800293,50.75473403930664,51.00353240966797,986845
2014-10-06,31.12494659423828,50.008338928222656,51.00353240966797,49.510746002197266,51.00353240966797,3771839
