Date,AdjClose,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_signal,MACD_hist,BB_low,BB_mid,BB_up,BB_width,STOCH_k,STOCH_d,ret_1d,ret_5d
2014-03-13,36.5543327331543,45.90751647949219,46.1404914855957,45.21870040893555,45.21870040893555,508855,45.123481369018556,44.628141212463376,43.309870376586915,45.13025023680805,44.443106292026165,58.000447756859835,0.6871439447818872,0.552580454943342,0.13456348983854527,42.49631099025308,44.628141212463376,46.75997143467367,0.09553748663029404,69.95616389483959,71.63742883239709,0.0,0.0
2014-03-14,36.18329620361328,45.441551208496094,45.67452621459961,44.985721588134766,45.441551208496094,915357,45.28454246520996,44.743112564086914,43.36051849365234,45.17814269399083,44.51706517472764,55.25580542215135,0.6610775192631877,0.5742798678073111,0.08679765145587659,42.69799538226944,44.743112564086914,46.78822974590439,0.09141595497578274,59.86840909954297,61.622816797343624,-0.010150086668361813,0.0
2014-03-17,36.5543327331543,45.90751647949219,46.36334609985352,44.985721588134766,45.441551208496094,1053803,45.49220008850098,44.83529262542724,43.44358154296875,45.29035404560642,44.62006156767316,57.42545268983261,0.6702924779332591,0.5934823898325007,0.0768100881007584,42.75504717582052,44.83529262542724,46.915538075033965,0.09279499821651485,69.95616389483959,66.59357896307405,0.010254167355734367,0.0
2014-03-18,36.00584030151367,45.21870040893555,46.1404914855957,45.21870040893555,46.1404914855957,1228126,45.49220008850098,44.85859088897705,43.54062347412109,45.279330409195516,44.664405185544446,53.31019429796059,0.6149252236510705,0.5977709565962147,0.017154267054855787,42.7721376658698,44.85859088897705,46.9450441120843,0.09302357393575401,50.0,59.94152433146085,-0.015004428977645756,0.0
2014-03-19,35.086341857910156,44.06391525268555,45.67452621459961,44.06391525268555,45.21870040893555,1659516,45.42331809997559,44.75476207733154,43.59613380432129,45.092343462040134,44.61992444977712,47.202960765308305,0.47241901226301053,0.5727005677295739,-0.10028155546656337,42.72798793866573,44.75476207733154,46.781536215997356,0.09057244613048153,6.724953339462977,42.22703907810085,-0.025537778525404176,0.0
2014-03-20,35.086341857910156,44.06391525268555,44.06391525268555,43.36497497558594,43.83094024658203,901459,45.37773399353027,44.69702281951904,43.660760726928714,44.93412373752405,44.578738583325894,47.2029607653083,0.355385154198153,0.5292374850232897,-0.17385233082513674,42.66063281917235,44.69702281951904,46.733412819865734,0.09111971544813528,17.783374825901067,24.836109388454677,0.0,-0.04015902771891866
2014-03-21,35.63481903076172,44.75273513793945,44.75273513793945,43.83094024658203,44.296905517578125,662384,45.35443534851074,44.73146381378174,43.73916404724121,44.906217799126416,44.59162721700097,51.07995338305451,0.3145905821254473,0.48630810444372125,-0.17171752231827392,42.715875750853904,44.73146381378174,46.74705187670957,0.0901194770338292,35.309253085251456,19.939193750205163,0.015632289625282958,-0.015158286903459772
2014-03-24,35.27185821533203,44.296905517578125,44.985721588134766,44.296905517578125,44.985721588134766,363406,45.17007675170898,44.76641139984131,43.81311050415039,44.81247744811899,44.56979598000668,48.539772230024546,0.24268146811230906,0.4375827771774388,-0.19490130906512976,42.80720005468619,44.76641139984131,46.72562274499643,0.08753041773467075,23.71142525756936,25.601351056240627,-0.010185514225138248,-0.03508381819420692
2014-03-25,35.63481903076172,44.75273513793945,44.985721588134766,44.06391525268555,44.985721588134766,632540,44.96241912841797,44.85859088897705,43.86841835021973,44.80328632347599,44.583347028742445,51.15562580499599,0.21993929473354257,0.3940540806886596,-0.17411478595511704,43.09374788234844,44.85859088897705,46.62343389560566,0.07868472779256554,35.309253085251456,31.443310476024084,0.01029032649200401,-0.010304702850416625
2014-03-26,36.18329620361328,45.441551208496094,45.441551208496094,44.75273513793945,44.985721588134766,622413,44.984704208374026,44.973562240600586,43.90994987487793,44.90148092117139,44.646917708724196,54.88747649192754,0.25456321244719504,0.3661559070403667,-0.11159269459317167,43.3796632027811,44.973562240600586,46.56746127842007,0.07088160058535749,52.835034285963864,37.28523754292822,0.015391597148946001,0.03126449267865694
2014-03-27,36.00584030151367,45.21870040893555,45.441551208496094,44.75273513793945,45.441551208496094,457355,44.91582260131836,45.01965198516846,43.96991729736328,44.95028391928896,44.68927198281393,53.464266668472746,0.26101193647502896,0.3451271129272992,-0.08411517645227023,43.45361789719426,45.01965198516846,46.585686073142654,0.06957113255740488,47.164965714036136,45.10308436175048,-0.004904119547725294,0.026207048321236437
2014-03-28,36.5543327331543,45.90751647949219,45.90751647949219,44.75273513793945,44.985721588134766,1469463,44.96241912841797,45.123480796813965,44.025225143432614,45.09755046701253,44.77951231590121,57.16171020617705,0.31803815111132394,0.33970932056410413,-0.021671169452780192,43.612059403306574,45.123480796813965,46.634902190321355,0.0669904611443055,64.69074691474854,54.89691563824952,0.015232991313932631,0.025803592517717577
2014-03-31,36.00584030151367,45.21870040893555,46.1404914855957,44.985721588134766,45.90751647949219,753424,44.893537521362305,45.19286880493164,44.071416244506835,45.11618891961607,44.81204476723708,52.65615022216008,0.3041441523789885,0.33259628692708104,-0.028452134548092534,43.80261092015723,45.19286880493164,46.583126689706056,0.061525542482167135,47.164965714036136,53.00689278094027,-0.015004428977645756,0.020809464692553625
2014-04-01,36.5543327331543,45.90751647949219,45.90751647949219,45.21870040893555,45.67452621459961,1036565,44.96241912841797,45.22730960845947,44.12226707458496,45.23793162113547,44.89319081999672,56.36046873945739,0.34474080113875516,0.33502518976941587,0.009715611369339294,43.80249975595819,45.22730960845947,46.652119460960755,0.06300661546468739,84.79742495276727,65.55104586051732,0.015232991313932631,0.025803592517717577
2014-04-02,36.18329620361328,45.441551208496094,45.90751647949219,45.441551208496094,45.90751647949219,460372,45.100182723999026,45.26175041198731,44.17291519165039,45.269257711498646,44.93381010803371,53.321130307892844,0.3354476034649352,0.33510967250851975,0.00033793095641543314,43.851263209983145,45.26175041198731,46.67223761399147,0.062325791166512344,69.25681134343913,67.07306733674751,-0.010150086668361813,0.0
2014-04-03,36.18329620361328,45.441551208496094,45.90751647949219,45.21870040893555,45.21870040893555,394974,45.237946319580075,45.30784015655517,44.21890373229981,45.29576440334441,44.971420559919814,53.321130307892844,0.3243438434245931,0.33295650669173443,-0.00861266326714133,43.93768260841437,45.30784015655517,46.677997704695976,0.06048213922386973,69.25681134343913,74.43701587988184,0.0,0.004928288463516006
2014-04-04,36.00584030151367,45.21870040893555,45.67452621459961,45.21870040893555,45.21870040893555,353602,45.284542846679685,45.319489097595216,44.25131866455078,45.28390840420458,44.98973758577283,51.77254895069221,0.29417081843175197,0.32519936903973795,-0.031028550607985983,43.95654154911263,45.319489097595216,46.682436646077804,0.060148407478623114,66.78848519416975,68.43403596034933,-0.004904119547725294,-0.015004428977645756
2014-04-08,35.63481903076172,44.75273513793945,45.441551208496094,44.51975631713867,45.21870040893555,348538,45.33012580871582,45.250101280212405,44.27441429138184,45.20218944016379,44.972181848896284,48.594601299925,0.23000759126750836,0.30616101348529207,-0.0761534222177837,43.920514739574045,45.250101280212405,46.579687820850765,0.0587661244073184,50.00006872049314,62.01512175270067,-0.010304702850416625,-0.010304702850416625
2014-04-09,35.449302673339844,44.51975631713867,45.21870040893555,44.51975631713867,44.75273513793945,405856,45.30682792663574,45.134623527526855,44.31594581604004,45.097199728929155,44.93866884654387,47.03985080413429,0.15853088238528557,0.2766349872652908,-0.11810410488000522,43.98468449673922,45.134623527526855,46.28456255831449,0.05095595978933143,41.60599792464111,52.79818394643467,-0.005205912444964156,-0.030229475884922974
2014-04-10,36.18329620361328,45.441551208496094,45.441551208496094,44.75273513793945,44.985721588134766,1257647,45.30682792663574,45.14576606750488,44.39900886535644,45.15017687963176,44.97591939187367,53.393480376207556,0.1742574877580907,0.2561594873638508,-0.08190199960576011,43.98848896775231,45.14576606750488,46.30304316725745,0.05126846659428189,69.73696598313609,53.781010876090114,0.020705299570621394,0.0
2014-04-11,35.820335388183594,44.985721588134766,45.441551208496094,44.985721588134766,45.441551208496094,186820,45.28353004455566,45.099676322937015,44.472955322265626,45.1248760655553,44.9766454804856,50.18708140354793,0.14823058506969744,0.23457370690502014,-0.0863431218353227,43.99520208763897,45.099676322937015,46.20415055823506,0.04897925330503196,44.39068120111249,51.91121503629656,-0.010031119278254397,-0.010031119278254397
2014-04-16,36.73982620239258,46.1404914855957,46.1404914855957,45.21870040893555,45.441551208496094,1713602,45.306827545166016,45.13462333679199,44.556018295288084,45.28112459171536,45.06285629567894,57.19933261052458,0.2182682960364204,0.2313126247313002,-0.013044328694879814,43.94792130409106,45.13462333679199,46.32132536949292,0.052584997723181405,100.0,71.37588239474952,0.025669698221880033,0.020385174017031327
2014-04-17,36.36880111694336,45.67452621459961,46.59633255004883,45.441551208496094,46.59633255004883,788978,45.35241012573242,45.12297382354736,44.63442153930664,45.34164791831294,45.108165178561954,53.90199729493203,0.23348273975098266,0.2317466477352367,0.0017360920157459547,43.96256651089048,45.12297382354736,46.28338113620424,0.051433104440085566,55.60931879888751,66.66666666666667,-0.010098836314770487,0.020597424354488192
2014-04-18,36.00584030151367,45.21870040893555,46.1404914855957,45.21870040893555,45.90751647949219,607760,45.28352851867676,45.12297382354736,44.68527236938476,45.322732916870265,45.116352973404446,50.81595223531452,0.20637994346581934,0.22667330688135326,-0.02029336341553392,43.96256651089048,45.12297382354736,46.28338113620424,0.051433104440085566,33.658484611343184,63.08926780341022,-0.009979869381072204,0.01569963875853042
2014-04-21,36.18329620361328,45.441551208496094,45.67452621459961,45.21870040893555,45.441551208496094,504653,45.28352851867676,45.19185562133789,44.75435653686523,45.34101265404347,45.140441731559385,52.25516104759918,0.20057092248408281,0.2214528300018992,-0.020881907517816378,44.13188221519172,45.19185562133789,46.251829027484064,0.046909930631203856,44.390130097251465,44.55264450249405,0.004928288463516006,0.0
2014-04-22,36.00584030151367,45.21870040893555,45.67452621459961,45.21870040893555,45.67452621459961,521676,45.261243438720705,45.24959487915039,44.81432395935059,45.32219538556533,45.146238670624285,50.658771487581824,0.17595671494104437,0.21235360698972824,-0.036396892048683877,44.32444485475258,45.24959487915039,46.17474490354821,0.040890974907892313,33.658484611343184,37.23569977331261,-0.004904119547725294,0.005178950399724824
2014-04-23,35.820335388183594,44.985721588134766,45.67452621459961,44.985721588134766,45.67452621459961,346706,45.237945556640625,45.261244201660155,44.851195907592775,45.27043018596063,45.134348516365804,48.974295534308915,0.13608166959482304,0.19709921951074721,-0.061017549915924174,44.35575447613115,45.261244201660155,46.166733927189156,0.04001170279343707,22.43911220842013,33.495908972338256,-0.005152267064153504,-0.025027256110209395
2014-04-24,35.63481903076172,44.75273513793945,45.21870040893555,44.75273513793945,44.985721588134766,314923,45.237945556640625,45.28403568267822,44.874291534423826,45.19078479395737,45.106080858704594,47.28113942851692,0.08470393525277586,0.17462016265915295,-0.08991622740637709,44.45725862042722,45.28403568267822,46.11081274492923,0.03651516698045788,11.219372402923055,22.43898974089545,-0.005179119995638026,-0.020181732643030914
2014-04-25,34.90082550048828,43.83094024658203,44.75273513793945,43.83094024658203,44.51975631713867,687703,45.16906394958496,45.23794593811035,44.864972229003904,44.98157794051501,45.011625998547366,41.21061495325591,-0.03004805803235655,0.13368651852085106,-0.1637345765532076,44.21769867986368,45.23794593811035,46.25819319635702,0.04510581712275183,0.0,11.219494870447724,-0.020597509593910046,-0.03068996122850276
2014-04-28,34.71531295776367,43.59795379638672,44.296905517578125,42.90914535522461,43.36497497558594,76387,44.984704208374026,45.14576606750488,44.864972229003904,44.7687126875722,44.90690953912806,39.81902912253561,-0.13819685155586114,0.07930984450550863,-0.21750669606136977,43.90619365028281,45.14576606750488,46.38533848472695,0.05491422674580743,18.681135639899274,9.966836014274104,-0.0053155704368783585,-0.0405707411626538
2014-04-29,34.90082550048828,43.83094024658203,44.06391525268555,43.59795379638672,43.59795379638672,262688,44.86922607421875,45.07637805938721,44.864972229003904,44.624440004342944,44.82720811005058,41.93072789957662,-0.2027681057076336,0.022894254462880185,-0.22566236017051378,43.71183766090254,45.07637805938721,46.44091845787188,0.060543480076722965,24.99994827090321,14.560361303600823,0.005343976721554844,-0.03068996122850276
2014-04-30,35.086341857910156,44.06391525268555,44.51975631713867,43.83094024658203,43.83094024658203,650102,44.66156845092773,44.984197998046874,44.883408050537106,44.53820542716488,44.77066789839391,44.04506638125603,-0.2324624712290273,-0.028177090675501313,-0.204285380553526,43.607666190721744,44.984197998046874,46.360729805372,0.06120068239895688,31.318450527326412,24.999844812709625,0.005315309340681695,-0.020491087013981613
2014-05-02,34.90082550048828,43.83094024658203,44.06391525268555,43.59795379638672,44.06391525268555,356187,44.477209854125974,44.914809989929196,44.87874855041504,44.429395399382905,44.70105844270414,42.38316149633556,-0.27166304332123303,-0.07687428120464766,-0.19478876211658536,43.45515816637131,44.914809989929196,46.37446181348708,0.06499645991534496,24.99994827090321,27.106115689710936,-0.005287206204158568,-0.020597509593910046
2014-05-06,34.64582061767578,43.14212417602539,43.59795379638672,43.14212417602539,43.36497497558594,361790,44.26955223083496,44.77654037475586,44.84653633117676,44.231353672712515,44.58558183035756,37.83737983022869,-0.35422815764504634,-0.1323450564927274,-0.22188310115231893,43.199993748685394,44.77654037475586,46.35308700082633,0.07041842057807991,6.318605714616781,20.87900150428213,-0.0157152930482789,-0.0157152930482789
2014-05-07,34.08452606201172,42.44318008422851,43.14212417602539,42.22032928466797,42.44318008422851,938090,43.9697151184082,44.62662181854248,44.77259010314941,43.956250043714974,44.42688540471837,33.867951185299006,-0.47063536100339576,-0.2000031173948611,-0.27063224360853466,42.78378076802583,44.62662181854248,46.469462869059136,0.08258931442356895,5.09256474563312,12.137039577051032,-0.016200966112495996,-0.026486878662959512
2014-05-08,32.416908264160156,40.36660385131836,42.44318008422851,40.36660385131836,42.44318008422851,2171496,43.48450546264648,44.3728744506836,44.67554817199707,43.403996783346265,44.12612380817022,25.356752912519454,-0.7221270248239549,-0.30442789888067984,-0.417699125943275,41.79697832219152,44.3728744506836,46.94877057917567,0.11610228818306326,0.0,3.8037234867499623,-0.04892602836990967,-0.0790386055095823
2014-05-09,33.344261169433594,41.521385192871094,41.521385192871094,40.59958267211914,40.59958267211914,822701,43.138071823120114,44.18800868988037,44.624697570800784,43.11436423096547,43.933180207036955,35.12107292168463,-0.8188159760714839,-0.4073055143188407,-0.4115104617526432,41.36282668620973,44.18800868988037,47.01319069355101,0.12787098072231728,20.000066068089772,8.364210271240959,0.0286073444723296,-0.05770095655899521
2014-05-12,33.15716552734375,41.28839874267578,41.754364013671875,41.065547943115234,41.065547943115234,439363,42.79163818359375,44.014791870117186,44.57850646972656,42.83344646353629,43.737270468936124,34.150421839623434,-0.9038240053998337,-0.5066092125350393,-0.39721479286479433,40.93592820567424,44.014791870117186,47.093655534560135,0.13990131651778961,17.366397401253376,12.455487823114376,-0.0056112398252867735,-0.058007916088556155
2014-05-14,33.15716552734375,41.28839874267578,41.987342834472656,41.065547943115234,41.065547943115234,875063,42.537384033203125,43.853223991394046,44.54609153747558,42.59574681417313,43.55587256328721,34.150421839623434,-0.9601257491140771,-0.5973125198508469,-0.36281322926323023,40.56527161567334,43.853223991394046,47.14117636711475,0.1499525953378456,17.366397401253376,18.244286956865505,0.0,-0.0429678758001385
2014-05-15,32.6039924621582,40.59958267211914,41.28839874267578,40.36660385131836,41.065547943115234,937121,42.23754692077637,43.6111255645752,44.495240707397464,42.28864463847252,43.33688812690439,31.194360583163146,-1.048243488431872,-0.6874987135670519,-0.36074477486482015,40.11987021311264,43.6111255645752,47.10238091603775,0.16010847260949676,4.389265796584833,13.040686866363856,-0.01668304152092681,-0.04343683504512974
2014-05-16,32.6039924621582,40.59958267211914,41.065547943115234,40.36660385131836,40.59958267211914,1188262,41.91441116333008,43.391818618774415,44.42129425048828,42.02878895134123,43.134124759883264,31.194360583163146,-1.105335808542037,-0.771066132562049,-0.334269675979988,39.72678696048913,43.391818618774415,47.0568502770597,0.16892731279529874,4.8016113866290135,8.85242486148907,0.0,0.005771573493249749
2014-05-19,32.6039924621582,40.59958267211914,40.59958267211914,40.36660385131836,40.59958267211914,568004,41.56797790527344,43.114773178100585,44.356667098999026,41.80891106223014,42.94638090153037,31.194360583163146,-1.1374698393002305,-0.8443468739096853,-0.29312296539054516,39.48521174976801,43.114773178100585,46.744334606433156,0.16836741380219744,5.311715623092057,4.834197602101963,0.0,-0.022200668799224443
