Date,AdjClose,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_signal,MACD_hist,BB_low,BB_mid,BB_up,BB_width,STOCH_k,STOCH_d,ret_1d,ret_5d
2014-03-13,1.8347346782684328,2.6231589317321777,2.681886911392212,2.6035830974578857,2.66231107711792,69690572,2.538983201980591,2.3990160822868347,2.2101876854896547,2.5087762713614303,2.39613160609142,68.68835385237621,0.11264466527001016,0.09334762307313096,0.019297042196879194,2.0981655946903484,2.3990160822868347,2.699866569883321,0.2508115638055282,83.33335024896425,86.90484579245377,0.0,0.0
2014-03-14,1.8347346782684328,2.6231589317321777,2.642735004425049,2.6035830974578857,2.6231589317321777,12848760,2.558558988571167,2.4185918807983398,2.22349924325943,2.5263736037261606,2.4129484450277725,68.68835385237621,0.1134251586983881,0.0973631301981824,0.016062028500205702,2.112939432064748,2.4185918807983398,2.7242443295319316,0.2527523979222991,83.33335024896425,86.11116749654752,0.0,0.0
2014-03-17,1.7662748098373413,2.525279998779297,2.642735004425049,2.486128091812134,2.642735004425049,85276127,2.568346881866455,2.4322949290275573,2.237202322483063,2.5262053568112584,2.4212693008612187,58.77040873393725,0.10493605595003963,0.09887771534855384,0.006058340601485787,2.133386812307066,2.4322949290275573,2.7312030457480487,0.2457827898691515,62.500025373446384,76.38890862379162,-0.03731338264290662,0.0
2014-03-18,1.711506485939026,2.446976900100708,2.544856071472168,2.446976900100708,2.544856071472168,96513205,2.55660138130188,2.443061625957489,2.250748801231384,2.514016363471174,2.4231735674715513,52.268338008691984,0.09084279599962253,0.09727073147876758,-0.006427935479145053,2.158679409862994,2.443061625957489,2.727443842051984,0.23280805778531233,43.47827007883689,63.10388190041584,-0.031007689728046017,0.0
2014-03-19,1.72519850730896,2.466552972793579,2.505703926086426,2.427401065826416,2.446976900100708,46282866,2.548771071434021,2.4518707752227784,2.2640603613853454,2.5067143033669286,2.4263868567546645,53.648987715835744,0.0803274466122641,0.09388207450546689,-0.01355462789320279,2.176171189130913,2.4518707752227784,2.727570361314644,0.22488916534911216,36.842240213329234,47.606845221870834,0.008000105228645804,0.0
2014-03-20,1.7662748098373413,2.525279998779297,2.544856071472168,2.466552972793579,2.486128091812134,45222885,2.550728678703308,2.464595079421997,2.27838986158371,2.5095705641996005,2.433712274682415,57.610261072266866,0.07585828951718554,0.09027731750781062,-0.014419027990625083,2.200241817581025,2.464595079421997,2.728948341262969,0.21452064401830148,43.75010942284871,41.356873238338274,0.023809351201245166,-0.03731338264290662
2014-03-21,1.7662748098373413,2.525279998779297,2.544856071472168,2.486128091812134,2.525279998779297,26922245,2.550728678703308,2.4773193836212157,2.295694880485535,2.5119874002887848,2.4404950690599616,57.61026107226687,0.07149233122882315,0.08652032025201313,-0.015027989023189983,2.227399858609938,2.4773193836212157,2.7272389086324935,0.2017660917390139,35.714291928194555,38.7688805214575,0.0,-0.03731338264290662
2014-03-24,1.7662748098373413,2.525279998779297,2.544856071472168,2.486128091812134,2.525279998779297,22615912,2.550728678703308,2.492001235485077,2.31440936088562,2.514032415441171,2.4467754342243566,57.61026107226687,0.06725698121681445,0.0826676524449734,-0.01541067122815895,2.2684252861312406,2.492001235485077,2.715577184838913,0.17943486236700557,35.714291928194555,38.39289775974594,0.0,0.0
2014-03-25,1.7525824308395386,2.505703926086426,2.544856071472168,2.486128091812134,2.525279998779297,28149525,2.5428982734680177,2.504725480079651,2.3321058988571166,2.512751109386595,2.451140507695621,55.63086363931972,0.061610601690973876,0.0784562422941735,-0.016845640603199624,2.3103523374344337,2.504725480079651,2.699098622724868,0.1552051465847954,28.57132914888712,33.33330433509207,-0.007752040447924213,0.02399982851628102
2014-03-26,1.7525824308395386,2.505703926086426,2.544856071472168,2.505703926086426,2.525279998779297,8160578,2.527237558364868,2.5184285283088683,2.3471401166915893,2.511666927340415,2.455182242391236,55.63086363931972,0.05648468494917891,0.0740619308251746,-0.017577245875995684,2.3697167145902798,2.5184285283088683,2.667140342027457,0.118098895439728,28.57132914888712,30.952316741989602,0.0,0.01587273969977021
