epoch,train_loss,val_loss,train_acc,val_acc
1,0.6874064320114718,0.6809169142334549,0.5640326975476839,0.6098765432098765
2,0.6775589691520711,0.6923636040569824,0.5836512261580381,0.5271604938271605
3,0.6734915045366625,0.7128555505364029,0.5907356948228882,0.5049382716049383
4,0.669302469280825,0.7443027331505293,0.5923705722070844,0.4765432098765432
5,0.6667300295115167,0.7409385348543709,0.5940054495912807,0.4962962962962963
6,0.6617375116257317,0.7627459284699993,0.5967302452316077,0.4777777777777778
7,0.6591441123297169,0.7550662361545327,0.5994550408719346,0.4925925925925926
8,0.6522068164004292,0.7516780301376625,0.5983651226158038,0.5
9,0.6449013737306932,0.7610053907206029,0.6228882833787466,0.49382716049382713
10,0.6429357735922291,0.7705710125558171,0.6250681198910082,0.4728395061728395
11,0.6307835991116245,0.7711353407965766,0.6430517711171662,0.48641975308641977
12,0.6326819274990695,0.7792096585403254,0.6523160762942779,0.4728395061728395
13,0.6176611534581198,0.807410227810895,0.6561307901907357,0.45925925925925926
14,0.6101472218939654,0.7828155155535097,0.6648501362397821,0.47160493827160493
15,0.6023774728138376,0.8306218453395514,0.6692098092643052,0.44938271604938274
16,0.5842757602803389,0.8689114399898199,0.6724795640326976,0.44320987654320987
17,0.5884258334578221,0.877139527120708,0.6817438692098092,0.5333333333333333
18,0.6347661047280647,0.8816759639316135,0.623433242506812,0.4382716049382716
19,0.585644373679356,0.8377423730897314,0.6790190735694823,0.44938271604938274
20,0.5650180910523646,0.8605192487622485,0.6970027247956403,0.4641975308641975
21,0.5491443274781229,0.9103684687320097,0.7138964577656676,0.4617283950617284
22,0.5436477048845317,0.9213761082401982,0.7188010899182561,0.45925925925925926
23,0.5504248282889904,0.9031836503817712,0.7046321525885558,0.45925925925925926
24,0.5792622802692798,0.9169630030055105,0.6970027247956403,0.45555555555555555
25,0.5510262046912711,0.9887401436582024,0.711716621253406,0.45185185185185184
26,0.5356949235178144,1.0064670068246346,0.7237057220708447,0.4469135802469136
27,0.5295645716729541,0.9964314708003291,0.7177111716621254,0.4728395061728395
28,0.5235657581029212,1.064935212959478,0.735149863760218,0.44938271604938274
29,0.5268308465097515,0.9880816262445332,0.7182561307901907,0.4604938271604938
30,0.5139662239954322,1.0093002198654928,0.740599455040872,0.4728395061728395
