epoch,train_loss,val_loss,train_acc,val_acc
1,0.6920479438285412,0.6887808321434774,0.5160762942779291,0.5296296296296297
2,0.6844167021379809,0.6949535580328953,0.5514986376021799,0.5382716049382716
3,0.6811093245605032,0.7040330087697064,0.5618528610354223,0.5358024691358024
4,0.6748779487220078,0.7059938779583683,0.571117166212534,0.5469135802469136
5,0.6696791689792186,0.7273750645143015,0.5814713896457766,0.5296296296296297
6,0.6653121442171144,0.711682097558622,0.5972752043596731,0.5395061728395062
7,0.657367782306931,0.7326562526785297,0.6021798365122616,0.5345679012345679
8,0.6476221935625622,0.7482395553294523,0.6070844686648501,0.5456790123456791
9,0.6407362888229641,0.7498116906778312,0.6185286103542235,0.5209876543209877
10,0.6193846079569096,0.7735948537602837,0.6326975476839237,0.519753086419753
11,0.599094815572536,0.7824816664059957,0.6610354223433242,0.508641975308642
12,0.5827361977392711,0.8089878313335371,0.6773841961852861,0.5345679012345679
13,0.5773271485635305,0.9569491588039163,0.6844686648501362,0.5037037037037037
14,0.5543377383853174,0.9396061648557216,0.6980926430517711,0.49135802469135803
15,0.5399124580605479,0.9683853593873389,0.7138964577656676,0.4728395061728395
16,0.5268071170398909,1.0390359849105646,0.7433242506811989,0.4901234567901235
17,0.5196862192829558,1.0132695354061363,0.7427792915531335,0.5123456790123457
18,0.5014488240678564,0.9133957572925238,0.7574931880108992,0.528395061728395
19,0.49154367995846826,1.1196444905834433,0.75858310626703,0.5074074074074074
20,0.46979699428789623,1.1593240587799638,0.7814713896457766,0.47160493827160493
21,0.4470128910742923,1.2843540226971661,0.7994550408719346,0.4703703703703704
22,0.4524591432605192,1.278512911737701,0.7880108991825613,0.48271604938271606
23,0.4415870206719848,1.2079665107491575,0.7994550408719346,0.49876543209876545
24,0.42737083456171954,1.2452200548148449,0.7994550408719346,0.4925925925925926
25,0.4088305238806909,1.2568241516749064,0.8158038147138964,0.4925925925925926
26,0.4119910452119011,1.2940855965202238,0.8174386920980926,0.49382716049382713
27,0.38790674852740215,1.3473657372557086,0.8326975476839237,0.47160493827160493
28,0.3724056749480297,1.4892358200049696,0.8354223433242507,0.4740740740740741
29,0.3670272527338698,1.3935508533760352,0.8403269754768392,0.48641975308641977
30,0.3475893646072627,1.4575291642436274,0.8435967302452316,0.49876543209876545
