epoch,train_loss,val_loss,train_acc,val_acc
1,0.6923118288376752,0.703586197193758,0.49411764705882355,0.4679012345679012
2,0.6796819252126357,0.7071399077957059,0.5670588235294117,0.4641975308641975
3,0.6642558448454913,0.7121424583741176,0.5929411764705882,0.48148148148148145
4,0.6542634252940908,0.7245953836558777,0.5788235294117647,0.4925925925925926
5,0.6476397048725802,0.7370802657103833,0.5670588235294117,0.49506172839506174
6,0.6391209292411805,0.7318165867416947,0.5694117647058824,0.49753086419753084
7,0.6298102429333855,0.7314900663163927,0.5858823529411765,0.5
8,0.6193193647440742,0.7380270080801882,0.6047058823529412,0.5074074074074074
9,0.6149232306199915,0.7453968358628544,0.6070588235294118,0.49506172839506174
10,0.6041713219530442,0.7616939821361024,0.6211764705882353,0.5012345679012346
11,0.5893890061097986,0.7800686406500545,0.6447058823529411,0.5172839506172839
12,0.579602257083444,0.7981143209669325,0.6729411764705883,0.5135802469135803
13,0.5681033924046685,0.8431062094959212,0.7152941176470589,0.5234567901234568
14,0.562607416826136,0.7814672730587147,0.7223529411764706,0.5172839506172839
15,0.5734198345857509,0.7694116907355226,0.6964705882352941,0.5160493827160494
16,0.5675062472680036,0.7923348197230586,0.6847058823529412,0.5012345679012346
17,0.5658900405378903,0.8159100375057738,0.6894117647058824,0.49135802469135803
18,0.5578338087306303,0.8436944751091945,0.6941176470588235,0.4876543209876543
19,0.5483532682587119,0.8539889953754566,0.7129411764705882,0.4740740740740741
20,0.5318579452178057,0.8623831897606085,0.7176470588235294,0.47530864197530864
21,0.5264009399975047,0.8908861155863161,0.7270588235294118,0.4802469135802469
22,0.5146168685660643,0.910795866560053,0.7529411764705882,0.48641975308641977
23,0.4977295361546909,0.9294388993286792,0.7741176470588236,0.49753086419753084
24,0.49000766431584075,0.9536932770116829,0.7623529411764706,0.49876543209876545
25,0.4815179345187019,0.9794778754681717,0.7670588235294118,0.5246913580246914
26,0.469147231017842,1.005779167752207,0.7670588235294118,0.5222222222222223
27,0.45994300695026624,1.0402784671312497,0.7858823529411765,0.5296296296296297
28,0.44965040852041804,1.0765788499219917,0.7858823529411765,0.5271604938271605
29,0.4428418127228232,1.126225651635064,0.8,0.5296296296296297
30,0.4388456709945903,1.1602942790514157,0.7788235294117647,0.5234567901234568
