epoch,train_loss,val_loss,train_acc,val_acc
1,0.693088828315527,0.6922281895154788,0.5062670299727521,0.49382716049382713
2,0.686399419496105,0.6904417080643737,0.5471389645776567,0.5111111111111111
3,0.6826188059853598,0.6892121051564629,0.5547683923705722,0.5320987654320988
4,0.6792486261931687,0.6874355344124782,0.555858310626703,0.5469135802469136
5,0.673523358785489,0.6920758066353975,0.568392370572207,0.5308641975308642
6,0.6629426252289754,0.6918243933607031,0.5912806539509536,0.5049382716049383
7,0.655646988903794,0.7131015274259779,0.5885558583106267,0.5061728395061729
8,0.6448496982252241,0.7084549811151293,0.6032697547683924,0.528395061728395
9,0.6380328176781657,0.7219425604667192,0.6098092643051771,0.5111111111111111
10,0.6237328290289689,0.7535699201218876,0.6316076294277929,0.5098765432098765
11,0.612887620146333,0.7579782399130456,0.6517711171662125,0.49382716049382713
12,0.5967574142305337,0.7871608279369495,0.6534059945504087,0.5074074074074074
13,0.5920218357273278,0.7813437280831513,0.6681198910081744,0.5
14,0.5906427577665782,0.802131817958973,0.6752043596730245,0.4901234567901235
15,0.5867217362739084,0.8094074639273279,0.6615803814713896,0.4962962962962963
16,0.5624147600958718,0.8381486227482925,0.7013623978201635,0.4777777777777778
17,0.5436158718140314,0.9163394701333694,0.7100817438692099,0.4925925925925926
18,0.5279511642878322,0.8840752314638208,0.714441416893733,0.48518518518518516
19,0.5211216826692264,0.8899407770898607,0.7307901907356948,0.4901234567901235
20,0.5163711453491076,0.919551717351984,0.7226158038147139,0.48518518518518516
21,0.500181062994601,1.005693527062734,0.750408719346049,0.4691358024691358
22,0.48798354730943894,0.9993596252099968,0.7514986376021798,0.4703703703703704
23,0.4631717368270136,1.094995281578582,0.7678474114441417,0.45308641975308644
24,0.4596923169550519,1.0204662646776363,0.7618528610354224,0.4802469135802469
25,0.454408932511748,1.0801992631252901,0.7803814713896458,0.47160493827160493
26,0.44257581034213384,1.1142453368799186,0.7869209809264305,0.47160493827160493
27,0.4243944810424254,0.9756229513957176,0.7983651226158038,0.49382716049382713
28,0.44179336582932227,1.1496341702378827,0.7907356948228883,0.4765432098765432
29,0.4156279945081196,1.1310118149828028,0.8016348773841961,0.4962962962962963
30,0.39946139659478813,1.1641131230342536,0.8098092643051771,0.4839506172839506
