epoch,train_loss,val_loss,train_acc,val_acc
1,0.687595447012774,0.6918647459995599,0.555858310626703,0.5
2,0.6809429237238392,0.6950521302811894,0.55858310626703,0.49382716049382713
3,0.6785809511709603,0.6937862920172421,0.5613079019073569,0.4925925925925926
4,0.6753232950410661,0.6956822624912968,0.5694822888283378,0.5
5,0.6714465570709686,0.6972395006521248,0.5760217983651226,0.4888888888888889
6,0.6667698297578567,0.7009776225796452,0.5923705722070844,0.49753086419753084
7,0.6610365779263447,0.7008327061747327,0.6,0.5148148148148148
8,0.6521297533440655,0.7023069848248988,0.6119891008174387,0.5234567901234568
9,0.64507196547225,0.7186985413233439,0.6196185286103543,0.5160493827160494
10,0.6334065226183275,0.7304208793757875,0.6337874659400545,0.4962962962962963
11,0.6187835856094672,0.7421247597093935,0.6463215258855586,0.5148148148148148
12,0.6046676688688003,0.7599376076533471,0.6632152588555859,0.4765432098765432
13,0.6216484915657979,0.7314059004371549,0.6299727520435967,0.5419753086419753
14,0.6118888039679878,0.7596915486418171,0.6544959128065395,0.5234567901234568
15,0.5947944738559567,0.7595267042701627,0.6681198910081744,0.5395061728395062
16,0.5778915855475277,0.7493903928332859,0.6811989100817438,0.5395061728395062
17,0.5614027095750502,0.7569309434773009,0.6942779291553134,0.5358024691358024
18,0.555511428907067,0.7720770844706782,0.7008174386920981,0.5259259259259259
19,0.5454069026484476,0.8355724155167003,0.7111716621253406,0.5333333333333333
20,0.5731835080102614,0.7489585574762321,0.6899182561307902,0.5617283950617284
21,0.5686260674240153,0.7591253558794657,0.6986376021798365,0.5148148148148148
22,0.5438285890651984,0.777325940573657,0.7100817438692099,0.519753086419753
23,0.5218163549737644,0.8012017810786212,0.729700272479564,0.5370370370370371
24,0.5098984286310887,0.8303590686232956,0.7362397820163488,0.5345679012345679
25,0.5031031546053509,0.8336691201469044,0.7346049046321526,0.5296296296296297
26,0.4998066516273353,0.8705188484839451,0.7422343324250681,0.5271604938271605
27,0.498876571168042,0.8832587486431922,0.737874659400545,0.5209876543209877
28,0.48676712980712145,0.9193114948861393,0.7465940054495913,0.5432098765432098
29,0.5046597984571223,0.9250557759661734,0.7416893732970027,0.5246913580246914
30,0.4800063599357813,0.956052875077283,0.7569482288828338,0.5012345679012346
