epoch,train_loss,val_loss,train_acc,val_acc
1,0.6909211488770529,0.7000708457864361,0.5264305177111717,0.5382716049382716
2,0.6863467364934874,0.7001419965131783,0.5389645776566757,0.5259259259259259
3,0.6831419057677163,0.6982983951215391,0.5416893732970027,0.5308641975308642
4,0.6794673703022159,0.6998421948633077,0.553133514986376,0.5432098765432098
5,0.676319172759147,0.7004383200480614,0.5651226158038147,0.5481481481481482
6,0.6697535317990045,0.6874439232143355,0.5732970027247957,0.5555555555555556
7,0.6621588179785809,0.6911603968820454,0.5967302452316077,0.5493827160493827
8,0.6496645388551239,0.7111277029838091,0.6076294277929155,0.5790123456790124
9,0.6317817720795198,0.7078226694354305,0.6343324250681199,0.5666666666666667
10,0.6193630868797406,0.7094303846359253,0.6457765667574932,0.562962962962963
11,0.6065401481347773,0.722496349134563,0.6686648501362398,0.5604938271604938
12,0.5826325070630627,0.7338201307956084,0.6795640326975477,0.5777777777777777
13,0.5786855400095844,0.6784585799699948,0.6942779291553134,0.5864197530864198
14,0.5500103646792898,0.694784375767649,0.7204359673024523,0.5814814814814815
15,0.5450876205753565,0.6930865742542126,0.7291553133514986,0.6037037037037037
16,0.5321526152561405,0.7363202645454878,0.7449591280653951,0.6074074074074074
17,0.5234423408553776,0.7649148817415591,0.7498637602179836,0.5592592592592592
18,0.5155829729598614,0.7546404641351582,0.7525885558583106,0.5728395061728395
19,0.4896733234948618,0.8488688524858451,0.7700272479564033,0.5679012345679012
20,0.4731149121591116,0.8673924902339041,0.7814713896457766,0.5641975308641975
21,0.4556146105563608,0.8499088705321889,0.7918256130790191,0.582716049382716
22,0.43282935617730145,0.8424636175603042,0.7983651226158038,0.5691358024691358
23,0.4544647226054272,0.9253493650459949,0.7891008174386921,0.5555555555555556
24,0.4257143035409236,0.8885705161977697,0.8070844686648502,0.5765432098765432
25,0.4019288240563967,0.9901164010719017,0.8158038147138964,0.5518518518518518
26,0.4008923851988946,0.9460465045622838,0.8228882833787466,0.5728395061728395
27,0.38264275581375456,0.9665145444281307,0.8239782016348773,0.5518518518518518
28,0.3820673897740626,1.0048859066433378,0.8326975476839237,0.5555555555555556
29,0.3607117756835771,1.0024688806062863,0.8430517711171662,0.5617283950617284
30,0.359649730167207,1.0769877940048407,0.8392370572207084,0.554320987654321
