epoch,train_loss,val_loss,train_acc,val_acc
1,0.6927588829654614,0.6963140696655085,0.516320474777448,0.5271604938271605
2,0.6831590941822493,0.694160051551866,0.5727002967359051,0.5259259259259259
3,0.6768329051552611,0.6974331277388114,0.5727002967359051,0.5345679012345679
4,0.6729643323654945,0.7057346017272385,0.5637982195845698,0.5358024691358024
5,0.6698026112349875,0.7160800861723629,0.56973293768546,0.5358024691358024
6,0.6640611048622018,0.7202888356314765,0.5667655786350149,0.5333333333333333
7,0.6616566943485588,0.7261999043417565,0.5756676557863502,0.5370370370370371
8,0.6577726818333748,0.7386147159117239,0.5816023738872403,0.5432098765432098
9,0.6503019502679389,0.7657217963242237,0.5756676557863502,0.5456790123456791
10,0.6427698920671593,0.8093837549656997,0.5875370919881305,0.5432098765432098
11,0.6300594215930746,0.8555182281835579,0.6231454005934718,0.5259259259259259
12,0.610854690789469,0.8875400300379153,0.6468842729970327,0.519753086419753
13,0.5939119734113224,0.8892904681923949,0.6795252225519288,0.5172839506172839
14,0.5766913993422285,0.9288673603976214,0.7151335311572701,0.5160493827160494
15,0.5602922157470126,1.0777043021755455,0.7032640949554896,0.5172839506172839
16,0.5318010612128397,0.9717979048505242,0.7329376854599406,0.5123456790123457
17,0.5140900394329332,0.9646535799827105,0.7833827893175074,0.5296296296296297
18,0.5046897787014879,1.0837965572321857,0.7685459940652819,0.528395061728395
19,0.48315643353349025,1.0709192683667312,0.7922848664688428,0.5308641975308642
20,0.4722642744684078,1.1573122945832617,0.8041543026706232,0.5234567901234568
21,0.4546955482542338,1.2630985040723541,0.827893175074184,0.5185185185185185
22,0.45385985116222843,1.2586969256401062,0.8219584569732937,0.5074074074074074
23,0.4403613873865201,1.1899857833061689,0.827893175074184,0.508641975308642
24,0.428522457797025,1.2164569716394684,0.8516320474777448,0.5123456790123457
25,0.4215262274006354,1.364321814790184,0.8545994065281899,0.5172839506172839
26,0.4222140046007909,1.2333516571256848,0.8338278931750742,0.5135802469135803
27,0.4059334121401303,1.3174419613532078,0.8456973293768546,0.5024691358024691
28,0.40455756413830496,1.3448209899443166,0.8397626112759644,0.4901234567901235
29,0.38640331178461407,1.2296558565563627,0.8456973293768546,0.4901234567901235
30,0.39554109983698904,1.2858512554639652,0.857566765578635,0.49135802469135803
