epoch,train_loss,val_loss,train_acc,val_acc
1,0.6928845897488211,0.7040679828620251,0.47126436781609193,0.4283950617283951
2,0.6849077186365237,0.7148011964044453,0.5689655172413793,0.4049382716049383
3,0.6784536941298123,0.72676991754108,0.5747126436781609,0.4148148148148148
4,0.6731895694787475,0.7406734699084435,0.5977011494252874,0.4074074074074074
5,0.6652847384584362,0.7579694462411197,0.6379310344827587,0.4123456790123457
6,0.658170617859939,0.7798682159847683,0.6609195402298851,0.4123456790123457
7,0.6472228587358847,0.8056162912168621,0.6954022988505747,0.4123456790123457
8,0.6390093414262793,0.8383223017056783,0.7068965517241379,0.4123456790123457
9,0.6279099885074572,0.8794381933447756,0.7298850574712644,0.4123456790123457
10,0.6159620853676193,0.9315596025667073,0.7413793103448276,0.4123456790123457
11,0.6026268430139826,0.9954318645559711,0.735632183908046,0.4123456790123457
12,0.5854095905676655,1.0721098219906842,0.735632183908046,0.4123456790123457
13,0.5690391276074552,1.1393642758145743,0.7471264367816092,0.4123456790123457
14,0.5633030115872965,1.1705007760613053,0.735632183908046,0.4123456790123457
15,0.5529027916919226,1.1881615737338125,0.7471264367816092,0.4123456790123457
16,0.5508934088136958,1.2054887175559998,0.7586206896551724,0.4123456790123457
17,0.5383747727021404,1.2132796727580788,0.7586206896551724,0.4123456790123457
18,0.5410262154436659,1.2220668143696256,0.7586206896551724,0.4123456790123457
19,0.5340020978587797,1.2369694883440747,0.7701149425287356,0.4123456790123457
20,0.5256094668788471,1.2697450433248354,0.7586206896551724,0.4123456790123457
21,0.5231535671086147,1.308680847397557,0.764367816091954,0.4123456790123457
22,0.5188391194946465,1.3585768963083809,0.764367816091954,0.4123456790123457
23,0.5085797734644221,1.409444405120096,0.764367816091954,0.4123456790123457
24,0.49821836578434914,1.4549138949241167,0.7701149425287356,0.4123456790123457
25,0.4961625454069554,1.502758021707888,0.7701149425287356,0.4123456790123457
26,0.4868904314507013,1.5367856405399465,0.7701149425287356,0.4123456790123457
27,0.48299859447040777,1.5696390986442565,0.764367816091954,0.4123456790123457
28,0.47781026979972574,1.6135875088197214,0.7758620689655172,0.4123456790123457
29,0.47041829358572246,1.6618578520821936,0.7758620689655172,0.4123456790123457
30,0.4578231854000311,1.7051247554060853,0.7816091954022989,0.4123456790123457
