epoch,train_loss,val_loss,train_acc,val_acc
1,0.6877312574464554,0.6883659932348464,0.5356948228882834,0.5333333333333333
2,0.6814611715257005,0.6904200243361203,0.5705722070844687,0.5296296296296297
3,0.6785839259462071,0.6923971193808096,0.5667574931880109,0.5419753086419753
4,0.6737457800950926,0.7013335798993523,0.5863760217983651,0.5358024691358024
5,0.6691571029070612,0.7096216547636338,0.5934604904632153,0.5358024691358024
6,0.6585307445448166,0.7385616415812646,0.6005449591280654,0.5
7,0.650840640327911,0.7289912531405319,0.6168937329700273,0.5148148148148148
8,0.6451673618454374,0.7429772472675936,0.6245231607629428,0.519753086419753
9,0.6330074176801322,0.746229213549767,0.649591280653951,0.5037037037037037
10,0.6291359655213941,0.7697150299578537,0.6463215258855586,0.4802469135802469
11,0.6151868128971443,0.7768839759591185,0.6632152588555859,0.5012345679012346
12,0.6125493894480879,0.8150856197616201,0.6730245231607629,0.47530864197530864
13,0.5915809084349173,0.8193602828331935,0.6866485013623979,0.4962962962962963
14,0.5990110105649652,0.8333078327002349,0.6752043596730245,0.4765432098765432
15,0.5790224889318689,0.862170042226344,0.6904632152588556,0.48518518518518516
16,0.5664713836495818,0.9120440812758458,0.7040871934604904,0.4641975308641975
17,0.5491185257805141,0.9698352339826984,0.7177111716621254,0.4666666666666667
18,0.552950582062516,0.9572487866436994,0.7209809264305177,0.4691358024691358
19,0.5491813365380186,0.9850775480270386,0.7286103542234332,0.4740740740740741
20,0.5304773781539959,1.0223489437574222,0.7335149863760217,0.46296296296296297
21,0.5235579127836617,1.0478694992300905,0.740599455040872,0.48271604938271606
22,0.5107424779224136,1.0906213913434817,0.7493188010899182,0.4641975308641975
23,0.5294690774636958,1.0086721661650104,0.7286103542234332,0.4382716049382716
24,0.5384840842488676,0.9900617361068725,0.7313351498637602,0.4506172839506173
25,0.5187251021491734,1.0161046045797844,0.7444141689373297,0.4691358024691358
26,0.493228370584649,1.0949553298361507,0.7629427792915532,0.4666666666666667
27,0.49780597592569503,1.108424992914553,0.75858310626703,0.46296296296296297
28,0.4684354442666597,1.1469520265673414,0.7836512261580382,0.4654320987654321
29,0.45945262717291185,1.1711500038335352,0.7929155313351499,0.49753086419753084
30,0.450656350464522,1.1727282803735615,0.8005449591280654,0.48271604938271606
