sr
2.081613897123321
-0.21675166334877696
2.9577869169466875
1.4913895965533075
1.5732869872239206
1.8093387526845965
3.475539659147982
2.2130344202614562
3.507997453992221
3.9296770159457286
3.571052332210255
0.7197589360182701
1.9436935256371604
0.556300359916147
3.432251522026461
1.5367181391451719
0.9706280063092287
1.742873718365351
3.466329918336621
2.135912431129511
2.1585693595625086
2.203677295952192
2.085752284647939
2.288864061720482
2.2133806722089178
1.8254541841818666
1.7103538727430054
4.1045794204187604
3.8017372255532154
2.688648341817678
2.386478507234139
2.644725470835372
1.3346367502724372
3.1456327725403344
1.2022437738556093
2.1167148233663027
1.0785892880338903
1.9415173122458835
2.4033554928062792
1.0918612672617296
2.11675626357925
2.2356071384223566
2.288130484768614
2.014469322382728
2.545550236083863
3.7547060921308995
3.7302648603654727
1.198323186887469
3.025951512250253
1.6449633927728917
1.0200847924868048
1.0589913379382545
3.084468251143736
1.2895910208113588
3.2143464518159055
2.5945970082117875
1.8563762820586853
2.3961445684724603
2.3501179990376673
2.3192250136376598
2.6772101693149652
0.543611190578583
0.7870579268436572
1.8559972418932706
0.5457142722761054
1.0932565504561191
0.7064072182444531
3.995559555230237
0.436953639625616
0.558149054292186
2.665695306727762
1.3935260686881055
3.339044367422221
1.9495121355951321
1.615991704559096
3.1592685508343363
2.6814354007921306
0.9794629510933127
2.37464243885032
1.1797363909968512
3.7931589292807155
2.33954122763469
2.0530108888911105
1.9716041149837609
3.5081092108427074
2.8416057181051118
2.035393132082331
1.0580438153812008
3.6053709750298912
3.4435258453141464
3.016024523888546
2.5487274705334677
1.858723574608038
1.6622591705645908
1.461463334600553
2.2647553744860667
1.7298373114543297
2.232610705161556
2.2644374374482945
0.9371846349727414
2.355690815891863
0.29164469414208494
1.6429856642988472
3.0023434456123965
-0.4346357552640101
1.6807522826958206
1.1866382698774358
1.2626367583470328
1.451928021289574
2.6649457461466572
0.7254758199380533
1.425474796459999
3.7122454533736446
1.5356079136041225
2.2883060557483716
1.905401166813089
2.6218832742718234
2.5673890261813406
1.8064187801080052
2.858625147281629
1.7591107676953899
4.029447683327256
2.3503625118340596
2.567764546546507
2.5264793381878836
1.2183386907076
1.7316454696135088
2.1416145713094377
1.4181495043063472
2.0886108876424845
2.4220185314142113
1.2373609833520978
2.437606623711964
0.3482727440548127
3.2284477943194045
2.0122779733826386
2.9093775166855558
2.861752090407617
2.6816887212829466
2.191846441046096
1.2578713007622568
3.336437043578264
2.223517120324356
3.240824505238899
1.0269870332067335
2.4977748217078073
0.8388091110656815
3.2143880468471933
1.743055363915318
2.7712234920891365
2.2044032159333575
4.704388909655219
2.092980207084507
2.785177072701334
1.058940641300408
2.888031466289569
2.4783308537274236
1.858402921012611
2.3613432736434907
3.1783009753534475
1.9279724189142375
1.4869295950968255
3.7264732274491412
2.1037388381052087
2.6353587921157615
0.7508788097936143
0.7168884440954529
2.9701087363155865
1.3711203421711986
2.147836943742769
1.127965389848311
2.3095552255380096
2.524749760017322
1.0522971607526939
3.0093524765045703
1.2885500269602908
2.5873658111099953
1.3491063624309485
0.9696348927595708
0.7441885511545905
2.4814263423314906
0.5799339583202977
2.205730254454719
3.4584409069143214
1.6118749632307776
4.375157670389191
2.378935656817804
2.3686866791741013
1.5711263817101293
2.745401390814833
2.6002249668454884
3.312912176546913
0.6412810514632102
3.3330650031951388
0.8613188530626149
1.003471412239345
2.5717028456177817
3.978492630389429
3.4021831281256776
1.8875409465749657
2.9200664672663237
3.718544632726441
2.110197315130503
3.453763137572736
2.3088609490971046
0.8904212548373702
0.50948823463148
1.6088276265027277
2.5082039058224943
1.54258154891024
3.820973214830971
2.41287072759428
-0.2827558921733393
2.146298188724235
0.9242129622060772
1.5782534715742893
1.5365245456303571
1.7839005621548896
2.776275189031997
3.0040609438078567
2.132630462189044
2.30965081104006
3.1155159011604616
0.7747570701029547
2.1325072016281696
0.4218113004438329
2.7156075568325355
2.03255341107012
2.6333157603285087
1.8278441938732846
3.0234734051854537
1.5457125352349181
1.5623796136129053
0.7035494130303802
3.336189832346618
1.2603805632690415
0.9372784256149413
1.1138774213827844
2.831593352029432
3.3103966155336706
2.5130704288632613
2.6753730679869285
3.2315054769565323
1.979367864344714
2.9305320946542817
1.2613318537683256
1.0949966501093449
2.5254388568479995
1.3614337156894563
3.0039109168892253
3.1346295505396413
2.1401451503623425
1.9549938512511276
1.009696795440004
1.8656188480865241
2.903160866722073
0.8304874639479389
3.1594459811745437
3.2791034842065994
4.014009105744722
3.772575696075047
1.9170991214667008
2.123967464554853
0.4248124389343983
4.105234572232196
3.0209092466870056
0.6097492829941421
2.2417789925379736
2.5076052551867978
2.7391640155691523
2.9254688230485097
1.8737047512303033
4.00543354561865
1.2066417220313872
1.7864824175921803
1.5224178775948383
4.079191244898938
2.934698207675952
1.7663370351313985
3.178102397587152
1.6663227445836852
1.5186293603527994
